Test ID ,First Layer Neurons ,Second Layer Neurons ,Learning Rate ,Activation Function ,Accuracy           ,Precision          ,Recall             ,F1-Score
    110 ,                 10 ,                  15 ,        0.3   ,tanh                ,81.2368572387281   ,84.98643833636324  ,82.0849089654726   ,80.82372829345721
    111 ,                 10 ,                  15 ,        0.03  ,logistic            ,87.09318534678549  ,90.09092381029522  ,88.90977447602039  ,88.30461184958102
    112 ,                 10 ,                  15 ,        0.03  ,relu                ,87.13736768226697  ,90.35904271632089  ,89.31131917927699  ,88.50753169245866
    113 ,                 10 ,                  15 ,        0.03  ,tanh                ,85.71178335874222  ,89.89574498260555  ,87.9405170102341   ,87.26517962812454
    114 ,                 10 ,                  15 ,        0.003 ,logistic            ,88.63614686877254  ,91.48103016968572  ,90.19343849605782  ,89.53913593145778
    115 ,                 10 ,                  15 ,        0.003 ,relu                ,88.42290101538453  ,91.21473332542777  ,90.17625044191352  ,89.50040244738146
    116 ,                 10 ,                  15 ,        0.003 ,tanh                ,88.87828117228305  ,91.6032545129874   ,90.59789892600317  ,90.0438005645077
    117 ,                 11 ,                   3 ,        0.3   ,logistic            ,84.2568898009475   ,88.13671997232782  ,86.9700505556571   ,85.91622151423672
    118 ,                 11 ,                   3 ,        0.3   ,relu                ,58.04363963182466  ,37.648434042442624 ,45.42305487456656  ,38.347546635607046
    119 ,                 11 ,                   3 ,        0.3   ,tanh                ,81.53863499780437  ,73.05751653144354  ,74.65991996377086  ,71.11019358244548
    120 ,                 11 ,                   3 ,        0.03  ,logistic            ,88.15149524028394  ,90.59621148718746  ,89.374131608683    ,88.87563420817493
    121 ,                 11 ,                   3 ,        0.03  ,relu                ,87.8284570924247   ,90.7339395332247   ,89.24606001203796  ,88.70815289646097
    122 ,                 11 ,                   3 ,        0.03  ,tanh                ,88.42323548483503  ,90.69884219291173  ,89.85135292921689  ,89.17001754625457
    123 ,                 11 ,                   3 ,        0.003 ,logistic            ,88.46732071628252  ,90.56745913109265  ,89.89406894475437  ,89.0696694039546
    124 ,                 11 ,                   3 ,        0.003 ,relu                ,88.01171937797314  ,90.84996682200625  ,89.59390917086006  ,89.03084898822776
    125 ,                 11 ,                   3 ,        0.003 ,tanh                ,88.47439312676067  ,90.9711320745349   ,90.13849762150066  ,89.38398649493045
