name,missing_values,mv_percentage,imputer_method,outlier_method,normalization_method,classification_method,knn_neighbors,mlp_activation,mlp_first_layer,mlp_second_layer,mlp_max_iter,mlp_learning_rate,mlp_learning_rate_init,mlp_tol,accuracy,precision,recall,f1
Experimento16,True,5,il,mad,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9141138016121427,0.927049265957988,0.9240721708642422,0.9241528188271129
Experimento16,True,5,il,mad,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9073551990039285,0.9246357405044815,0.9180470110295446,0.9192794178388501
Experimento16,True,5,il,mad,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9036811599832119,0.9184447664583791,0.9142582641242241,0.9145047077442705
Experimento16,True,5,il,mad,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.910513615603971,0.9250916474174053,0.9227587156202708,0.9226028796734838
Experimento16,True,5,il,mad,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9066938665855307,0.9235069794684175,0.9198031673849328,0.9201603700337907
Experimento16,True,5,il,mad,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9107343654413216,0.9256410131953171,0.9211177575037099,0.9225257108970041
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9178616936454042,0.9321397048126127,0.9271418695008486,0.9293473689550791
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9171270476813174,0.9321795401992965,0.9264196848599532,0.9289517927667849
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9155843882607696,0.9304973481259438,0.9247989979573878,0.9272940141638782
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9170532486154583,0.9315521374821794,0.9263870026252589,0.9287065495723322
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9198452053804266,0.9345251952583118,0.9292211210194321,0.9315921614990824
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9181553254549593,0.9334961680406181,0.927617834785066,0.930150007439764
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9175677381557354,0.9321113015436419,0.9265010502633787,0.9289237164062565
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9185965014495474,0.9332626114555822,0.9276995725427002,0.930122175760587
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9196981467155639,0.9339359693282077,0.9287628491059129,0.9310445663062945
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9180090220436947,0.9326347170598112,0.9265749772391507,0.9292798797251065
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9185225405436315,0.932706034265083,0.9273491167210137,0.9296890323063172
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9175678460491066,0.9323168458361109,0.9264128847334998,0.9289623003995289
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9188900793124171,0.9339044632715536,0.9283288786047589,0.9307401871897071
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9155843882607696,0.9306760505665299,0.9247917812748918,0.9273738617610595
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9172737287193812,0.9313717855137851,0.9261600341062716,0.9284653961115273
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9182291784675041,0.9329257920106329,0.9278127388281991,0.9300483255540974
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9195515735708714,0.9344720199336527,0.928814648326707,0.9312735480922253
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9177880564196016,0.9325651057475539,0.9269506765974601,0.9294303119247036
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9169067833641368,0.9315391176459802,0.9266051210559171,0.9288049950452176
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.918669761048551,0.9332105292293507,0.9279549252513328,0.9302153755634522
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9178615857520329,0.933141861817481,0.9273825055905842,0.9299231974445474
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9191108830964534,0.9334829544687653,0.9278321132806091,0.9303842266168824
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9184496585714269,0.9337522180274347,0.9276602049888787,0.9303243982515024
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.919330877680206,0.9335111747415645,0.9282484788687853,0.9305746331310291
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9185963935561763,0.9330448911727711,0.9282323415981077,0.930343659258836
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9178619633788319,0.9326494866367957,0.9271993016098966,0.9295974004800686
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9180819579625847,0.9321409897281547,0.9271441687849074,0.9292931606081287
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9179348453510363,0.9327140476933943,0.9273705063197915,0.9296940197208154
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9185231879038585,0.9339910932563728,0.9276779800134642,0.930454018770053
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9161720834533646,0.9309572896262062,0.9248085710511622,0.9274773856842644
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9186694373684375,0.9325303291463639,0.9276207057289229,0.9296937864558543
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9173472041051269,0.9322824961986409,0.926480802170946,0.9290764487774847
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9185227563303737,0.9331836775241674,0.9285686401735134,0.9306035992703057
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.918449280944628,0.933049700186853,0.9272505913128366,0.9297923750784204
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.919992425885346,0.9343460403284978,0.9292002555898732,0.9314524091638139
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9177149586606548,0.9320590471568029,0.9264964953622178,0.9289657791363848
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9182290166274474,0.9333441484111615,0.9272678511207367,0.9299718000368469
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9176410517014245,0.9322944650189644,0.9264122001388142,0.9290005542882362
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9187432364342968,0.9327431459359969,0.9276872432375699,0.9299688175330024
Experimento1,True,5,knn,3sigma,minmax,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9188903490458449,0.93370219298744,0.9277678669520169,0.9304350140614407
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8509409380897047,0.8655991278758494,0.8689570022778202,0.8590890528571477
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8793676045837421,0.8798859695493739,0.8745129312701574,0.8707253630416583
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8764993132586927,0.8907236855201057,0.8850780027432196,0.8839866546260172
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8861987115373617,0.9040889548491317,0.8913270271170852,0.8945253934163006
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8809846025370047,0.8916892658729075,0.8908833256369446,0.8847116675908927
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8675353701443937,0.8845477703088912,0.8734069134967756,0.8743589567951883
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8662252209386507,0.8721082238476441,0.8743638189569456,0.8679578912897028
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.868209272140529,0.8827160552590166,0.8757565149673561,0.8753399890529249
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8539556407193898,0.8725441579651889,0.8662764112505835,0.857034209666908
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.877085605837463,0.8950531381854778,0.8845012515239035,0.8846334218714034
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8834065929323367,0.8954368230849468,0.8900786882034313,0.8900143266723879
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8749621564000728,0.8797030881981064,0.8836980990644039,0.8789810292816693
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8694537142832482,0.8872044763973742,0.8793098154825032,0.8775109413135758
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8703333689381457,0.8731442220059098,0.8657052337151079,0.8630273461820369
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8471324099818631,0.8556984195181274,0.8587805315614059,0.8527130545404225
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8780472055077408,0.8779133723332055,0.8732610709045167,0.869769934214901
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8618089294711823,0.859736356656098,0.8665115938638334,0.8563396073808931
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8644573341058498,0.8752176447657811,0.8656624532350057,0.8581258650791705
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8756954536970204,0.8797807053416221,0.8750062332289886,0.8733215680705296
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8685641334382057,0.8877483544312978,0.8763848733540225,0.876763976153177
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8722410316332574,0.8823927647166107,0.8821668410719731,0.8742687217581959
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8618838074707528,0.8685697075808211,0.8618884354478518,0.8592244551706905
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8502110933806339,0.8523327415930263,0.861661552245601,0.8522922743162311
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8656285166495655,0.8726289703431886,0.8750546448014589,0.8672354202224545
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8810613686705702,0.8794269464564641,0.8756548603032235,0.871584039022306
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8636446812344296,0.8644230785156026,0.8759900213966088,0.8623988342484218
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8748892744278685,0.8748065453344369,0.8691811441864393,0.865859026132588
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8801009558273749,0.8950616944931988,0.8908386081524737,0.8894915679985564
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8661447324837809,0.8658994382741451,0.863890940695754,0.8591470219804933
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8651202309781288,0.8763177461210739,0.8756095710029586,0.8701058647367637
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8737865502281406,0.8646022515412598,0.8726881970576061,0.8655340400562401
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8729785907183649,0.8735758413906531,0.8704424652559934,0.86561097730784
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8555714518455702,0.865996702095402,0.8721922055686596,0.8642727928784802
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8657803765694438,0.8663369661369795,0.8652389248232698,0.8609849793638699
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8559379656273298,0.8691619619534983,0.8630680391873881,0.8596517346826216
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8799588602575847,0.8784787866143942,0.876651604271314,0.8730719239488514
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8690869307680604,0.868247421349263,0.8664943213263634,0.8627129268731009
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8692291881779075,0.8884217995374748,0.8819091231983043,0.8786479144719787
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8560793059435221,0.8645433634610156,0.8685452854109528,0.8581272188053359
Experimento2,True,5,knn,3sigma,minmax,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8730509332237135,0.886888088927434,0.8820778346161966,0.8792512200394154
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9177880024729161,0.9327781268910256,0.9271643557581154,0.9296455765954077
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9191843584821993,0.9343817286433843,0.9289709952001498,0.9313263764179034
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9218287171154491,0.9365463478765349,0.9311249807416582,0.9334168631398316
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9219757218336262,0.9361903199785099,0.9311509495013748,0.933396438028187
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9209472822199277,0.9353139056429984,0.9304107471232449,0.9325449509713983
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9205062680653964,0.9351008602970283,0.9296769062081542,0.9320218048223398
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.919330877680206,0.9341773644309315,0.9290863763623675,0.9313130676307017
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9238858660762741,0.9381052383310605,0.9332908024276598,0.9354006029432622
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9213879726943457,0.9357405844993243,0.9303588921632955,0.9327129282009535
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9212415074430241,0.9364589700565518,0.930818860842334,0.9332854139044665
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.92138791874766,0.9367040248972609,0.9303972606553357,0.9331502111885982
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9219024622346227,0.9357160130878505,0.9315582508022884,0.9333989576240516
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9205069154256231,0.9348978185709861,0.9298712803450633,0.9320822995253447
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9228573725158901,0.9365843397759953,0.9321818124824996,0.9341321463667566
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9239599348755612,0.9380465357502068,0.9338237809672517,0.9356855445543453
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9219022464478804,0.9358815198867466,0.9311813878447313,0.9332520509569362
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9196987401291052,0.9342004246340652,0.9291743850590415,0.9313387521066094
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9220493590594288,0.9364082661515075,0.9321086597997275,0.9339976551027046
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9223430448156696,0.9363893357868553,0.9319246543806313,0.9338755208764875
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9216818202906432,0.9359749385932945,0.9314416970734684,0.9334526844477761
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9207998998749515,0.9350835697581648,0.9307114530709135,0.9326019416011564
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9205800131845698,0.9356179090033455,0.9302967573026388,0.932653663669365
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9203598567607605,0.9355465520090833,0.9294658127478304,0.9321217472516249
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9212411837629109,0.9360313721047762,0.9306269626677051,0.9330031724524404
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9196251029033027,0.9347760639065934,0.9294356305772317,0.9317995679305863
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9213880266410313,0.9360655638847011,0.9310395702629141,0.9332222991198963
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9214616638668336,0.9366025831640709,0.9309760085490589,0.9335251566027049
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9219759915670542,0.936232021610002,0.9309481404604355,0.9332509942645144
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9219023543412517,0.9361634935541829,0.9314967127753432,0.9335586946717941
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9210205418189311,0.936278761462168,0.9307072491988488,0.9331593408461627
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9221966335110336,0.9372190442889258,0.9317559123704949,0.9341196975974828
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9218287171154491,0.9364349029679626,0.9321864571814782,0.9340479290097147
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9220485498591453,0.9367993883238335,0.9317199138733765,0.9338951317985431
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.920947120379871,0.9355539635830732,0.9303103119055864,0.9325730552799938
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9218285013287069,0.9368551076133043,0.9313662719270696,0.9337565788738669
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9218285013287069,0.9367588805248406,0.9320586688691703,0.9341490274764539
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9210940711513625,0.9353000779021631,0.9312237498766216,0.9330225575124024
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9209470664331854,0.9356678376505982,0.9305364812903194,0.9328399847046672
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.9220493051127432,0.9363637697395116,0.9312876543613579,0.9335386072548243
Experimento3,True,5,knn,3sigma,zscore,knn,10,-1,-1,-1,-1,-1,-1,-1,0.919771460261253,0.9348450515589022,0.9299741114163803,0.9321543083505686
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9037552287824988,0.9161663496946743,0.9146226707223866,0.913442824720034
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.905078271246093,0.9217916058989102,0.9119915183330279,0.915043015685141
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9086041187215498,0.9240511964283025,0.91825649767078,0.9195008132777562
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9012561485734878,0.9165566644680812,0.9118662083100333,0.9122099483942252
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9014052032657165,0.9192425564556483,0.9118809784696434,0.9137767882815708
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8991263334272006,0.9157900777786387,0.9117325606207658,0.9121732514902078
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9030221472722937,0.9200677752627303,0.9144693365200001,0.9158609821701228
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8991990535593484,0.9205990365466553,0.9106086770377546,0.9128495496883591
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9048572516753144,0.9189156367223953,0.9136583009255446,0.9151394581619572
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.907428458602932,0.9226392215359634,0.9148464842788482,0.9173634814241336
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9000102498702581,0.9159287380649015,0.9107183208968873,0.9109059297981439
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9021388781894629,0.918563878854475,0.9123134394198088,0.9137617294554083
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9036075227574093,0.9195054772755966,0.9123059818563066,0.9144173119657326
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9005951937818892,0.9161746177494443,0.9132021407769108,0.9127953599920715
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.904196027150288,0.9162927714623121,0.9130425394728597,0.9128003855346355
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9080900607547573,0.922272307149273,0.917262537811472,0.918708864833125
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9063271370170287,0.9212810004312318,0.9160796959900939,0.9177476642334174
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9016237952356445,0.9180720142832636,0.9124182430880003,0.9133604844453197
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.900081351601839,0.9157071675733018,0.9124522005036383,0.9120384013816905
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9043426542416662,0.9219829130330102,0.9156721761082242,0.916942260421342
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9007427379669221,0.9171612592133951,0.912136849935383,0.9128062857329653
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9038281647013889,0.9224331212450136,0.9150089915553699,0.9172893119237786
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9091185003684558,0.9251757147556507,0.9176954131201649,0.9202339965961045
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9053716872689058,0.918775842418037,0.9141865773588705,0.914350059343494
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8989051520163652,0.9109256092773862,0.9094700721819142,0.9084605694634835
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9066946218391289,0.9209323162803974,0.915738237468053,0.9168379280768629
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9033887150007391,0.9185200720185438,0.9138024941243108,0.9149087622197293
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.8996408229674777,0.9183511312085253,0.9125118238648415,0.9133632431215254
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9055923831595709,0.9197111913034286,0.9128233612724361,0.9149631492452214
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.906400936082888,0.9210696027167342,0.9141589706820378,0.9159669754638807
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9078690951306643,0.9216629766630655,0.9182907641131403,0.9189086122855871
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9045633501323312,0.9198746951698732,0.9147571109683572,0.9159413438787917
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9008888795381301,0.9176512491142408,0.9135470388403446,0.9135431496999746
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9055923831595709,0.9196378094690034,0.9151536613473054,0.9157731790451324
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9028731465267505,0.9174113833577355,0.9121406096443396,0.9130766490036578
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9048570358885719,0.9162611435430076,0.914832078235972,0.9138909583929756
Experimento4,True,5,knn,3sigma,zscore,mlp,-1,logistic,12,3,500,constant,0.3,1e-05,0.9042686393890647,0.9197026836358768,0.9146914332576168,0.9153072317581452
