Test ID, First Layer Neurons, Second Layer Neurons, Learning Rate, Activation Function, Accuracy, Precision, Recall, F1-Score
52,10,5,0.3,tanh,83.79376829466976,85.67673691030532,84.05136288313889,83.18041172637372
53,10,5,0.3,tanh,84.8006022607977,86.08439525704237,83.9437207674651,83.07696968941511
54,10,5,0.3,tanh,84.40415885788394,82.96670628160241,84.56303053527968,82.35159456007291
55,10,5,0.3,tanh,83.90393282127138,83.98330803641498,83.50441425870481,81.54752000341006
56,10,5,0.3,tanh,81.58277957060595,82.55537400646672,81.08450070649951,80.07622171609817
57,10,5,0.3,tanh,84.46940737408033,83.56947031462086,83.51534462975145,81.62449648045852
58,10,5,0.3,tanh,86.13804848943886,87.23311753818106,86.37862312929994,85.82082947687317
59,10,5,0.3,tanh,81.05368666254513,81.07473170511712,80.33423356456184,78.94637819484045
60,10,5,0.3,tanh,82.33885855286938,77.74793871098782,78.9585549244988,76.61966636810205
61,10,5,0.3,tanh,81.95736377652695,83.55084942764876,81.70862934254134,80.45487979948626
62,10,5,0.3,tanh,81.91299802231453,83.30382279590289,81.62306149201474,79.89073759041348
63,10,5,0.3,tanh,81.85458994584832,86.16790803189515,84.31711785761979,83.11813797293934
64,10,5,0.3,tanh,79.85549840803333,80.94680616882115,79.71934020608134,77.92944661628161
65,10,5,0.3,tanh,82.67786491965721,81.66108360325592,80.54467038319947,79.60869557753061
66,10,5,0.3,tanh,82.67671046058602,81.58477563235593,81.15182561527202,79.40424421126743
67,10,5,0.3,tanh,82.10509677495924,79.58428347392051,79.98039609324412,78.25332714512486
68,10,5,0.3,tanh,84.6909178596976,87.32223421072372,85.75225463143158,85.00320123638531
69,10,5,0.3,tanh,83.42727069691567,84.5122170583019,83.44526504407084,81.70030133869537
70,10,5,0.3,tanh,84.01472312942563,87.5352386017752,85.43700562718625,84.98382586733628
71,10,5,0.3,tanh,82.50066084689823,86.21120050655516,83.83707621620343,82.6982857841197
72,10,5,0.3,tanh,84.49937475791425,86.6977477291645,84.05702562376517,83.47206339138431
73,10,5,0.3,tanh,86.2404446933185,87.4167334045447,86.57010840098913,85.78674117139975
74,10,5,0.3,tanh,85.19016746130134,86.12175363618533,85.25153482624222,84.58682141404304
75,10,5,0.03,logistic,86.94656904474446,89.87451288201007,88.68871089873271,87.7107283270047
76,10,5,0.03,logistic,88.43758530319654,91.25791418242235,90.07582723288591,89.52010893028348
77,10,5,0.03,logistic,86.79952116921888,89.84480224508997,88.81035817845601,88.01615552219872
78,10,5,0.03,logistic,86.71868745556142,89.98143765240174,88.61682339225085,87.84828380875692
79,10,5,0.03,logistic,87.06377361381294,90.2734149571,88.89390382013869,88.20101728135687
80,10,5,0.03,logistic,87.33566490908366,90.36489809524441,89.3666332305347,88.58572758115247
81,10,5,0.03,logistic,86.13111094567462,89.3946713521584,88.13036372388176,87.25947930732501
82,10,5,0.03,logistic,87.42380839863579,89.83955322457187,89.256087731748,88.38700319684129
83,10,5,0.03,logistic,87.87964710236169,90.27673567516592,89.2710376008734,88.55392197462547
84,10,5,0.03,logistic,87.07867908303581,89.8140615428343,88.89525179872793,87.77333293441384
85,10,5,0.03,logistic,86.49085441839539,90.1364179669292,88.56212906919367,87.88155009242637
86,10,5,0.03,logistic,87.69566732589517,90.46053007870493,89.18127058288687,88.60651622093188
87,10,5,0.03,logistic,87.71058358445516,90.44566679127483,89.24554986932031,88.63980030821018
88,10,5,0.03,logistic,88.10704856604316,90.52725011004486,89.63085406863985,88.83819369668954
89,10,5,0.03,logistic,88.23942833776235,90.71929807608923,89.88224752036056,89.17908741489624
90,10,5,0.03,logistic,87.24031414233941,90.52158120579668,89.07234358031751,88.3601453134146
91,10,5,0.03,logistic,88.09983049951396,90.61276113145418,89.81349595953387,89.05788737028709
92,10,5,0.03,logistic,87.58577253272136,90.59490033227459,89.09687997233998,88.42400384487674
93,10,5,0.03,logistic,87.53412397595704,90.64941470504338,89.25221097342188,88.48839382966126
94,10,5,0.03,logistic,87.21099411873234,90.48139864782,89.2598647767745,88.41340533479881
95,10,5,0.03,logistic,86.4099991260637,89.42310578870905,88.48466616603832,87.5657843415096
96,10,5,0.03,logistic,87.32864105062248,90.12476620835137,88.89622822811812,88.28855084841679
97,10,5,0.03,logistic,87.36502809003917,90.03265892149287,89.08719060394093,88.35068995210355
98,10,5,0.03,logistic,86.00634305128926,89.13417328617189,87.81015911831729,86.99837958045359
99,10,5,0.03,logistic,89.21658083748994,91.33971621692424,90.45828802879237,89.95375876820955
100,10,5,0.03,relu,88.84909601538992,90.87452009610203,90.45618892901524,89.59643270775756
101,10,5,0.03,relu,88.37172179478465,90.76084787440621,89.66044877422536,88.94574727187093
102,10,5,0.03,relu,87.34347638915413,90.18003851842371,88.82127647684179,87.97035147267009
103,10,5,0.03,relu,86.50528515678528,89.56953997480234,88.61222441702037,87.74544433451797
104,10,5,0.03,relu,87.9384274109583,90.77700572252783,89.55190568562443,88.8427838936078
105,10,5,0.03,relu,88.17332746393393,90.94530853735152,89.75002982333098,89.26421619555192
106,10,5,0.03,relu,88.74623587001439,91.17364251926642,90.06494824608787,89.74259720004127
107,10,5,0.03,relu,87.48299330737417,90.5165700406242,89.14241427379895,88.43199202775412
108,10,5,0.03,relu,86.96098359912862,90.21223070782531,89.05369278630705,88.21221937814536
109,10,5,0.03,relu,87.93080474428733,90.89732675726488,89.67243924888996,88.92701701625707
110,10,5,0.03,relu,87.063967821881,90.2009324518213,88.86874073213559,88.08136246434144
111,10,5,0.03,relu,87.57087245816703,90.30615937704141,89.31788428050442,88.58594930419143
112,10,5,0.03,relu,87.45293960884337,90.88660757193209,89.20540200647945,88.49238889813932
113,10,5,0.03,relu,87.97481984504356,91.04835727964465,89.80302233984887,89.0145449705988
114,10,5,0.03,relu,87.76950415443426,90.57772229333987,89.36910996702225,88.62022287077347
115,10,5,0.03,relu,88.25413420424863,90.56072822032111,89.87094138175544,89.04544505385749
116,10,5,0.03,relu,87.32871118131375,89.58483316494987,88.5990333869477,87.70272410697156
117,10,5,0.03,relu,86.96837968972024,90.10409901352938,88.92017188788898,88.09536563568523
118,10,5,0.03,relu,88.08531344642716,91.23755405208482,89.86244775847526,89.14500459826868
119,10,5,0.03,relu,88.47434996941223,91.30544285532898,90.27511875550643,89.6355299311166
120,10,5,0.03,relu,87.9383626749356,91.06244967733845,89.62568524891608,88.88668738336119
121,10,5,0.03,relu,87.28421595505594,90.34776409484783,89.2646195185138,88.3770952444468
122,10,5,0.03,relu,86.31444875658283,89.64029850043062,88.52208416415075,87.55638376800651
123,10,5,0.03,relu,87.65168998781886,90.89307316940415,89.5154856830134,88.98041023816944
124,10,5,0.03,relu,87.52717564285568,89.96114290251079,88.91790730462701,88.02083089438693
125,10,5,0.03,tanh,86.2631023012577,89.03161475118344,88.15384152875714,87.3381867104422
126,10,5,0.03,tanh,85.99834815248786,89.62764165658257,88.22717302467929,87.46902868026807
127,10,5,0.03,tanh,88.0410232175745,90.61854727049814,89.68149599039322,88.9892151979056
128,10,5,0.03,tanh,86.62299682469809,89.51759891007238,88.56056454410778,87.71366322162223
129,10,5,0.03,tanh,86.93169594353293,90.08404065616827,88.96814760553171,88.09763957755654
130,10,5,0.03,tanh,87.00489080651373,90.49411842193473,88.92787156591734,88.23040741944213
131,10,5,0.03,tanh,86.4467206349309,89.55197170096213,88.28882842133035,87.57434587697026
132,10,5,0.03,tanh,86.24095718683138,89.49556938825731,88.04526572137958,87.38393519635733
133,10,5,0.03,tanh,87.15908661787728,90.16153519021589,88.840295969946,88.27961991224328
134,10,5,0.03,tanh,86.57142918796212,89.55423517401995,88.44948170319927,87.60222279017125
135,10,5,0.03,tanh,86.73337174337344,89.50618392341399,88.66071974162695,87.51926336200168
136,10,5,0.03,tanh,86.82154220626839,89.57454397904297,88.76039511807704,87.96395420224194
137,10,5,0.03,tanh,86.00579279509645,89.46464413666682,88.17601341627636,87.25961310314688
138,10,5,0.03,tanh,85.5358901904426,89.15586631219702,87.63984377833536,86.6420668621184
139,10,5,0.03,tanh,87.27705722988087,90.37127939622754,89.0248146695838,88.19845412317777
140,10,5,0.03,tanh,86.65979925359366,89.48117932632795,88.46952325536594,87.57764825858511
141,10,5,0.03,tanh,87.61473650820368,90.73509569313912,89.26316097540948,88.68099557856561
142,10,5,0.03,tanh,87.05664186198065,89.925616582585,88.37658206498276,87.75962192937875
143,10,5,0.03,tanh,86.2041709419415,89.36315787392736,88.27288679538523,87.45566813530756
144,10,5,0.03,tanh,86.60856608630823,90.07309588294416,88.51073942093608,87.71471592372556
145,10,5,0.03,tanh,86.9462237859568,90.16024371341032,88.92086911062393,88.10460264491512
146,10,5,0.03,tanh,87.13740005027833,89.79425872839336,88.8349565550439,87.96641263653689
147,10,5,0.03,tanh,86.77020114561181,89.60412596975956,88.57071921177703,87.66817436650226
148,10,5,0.03,tanh,86.45389554411167,89.66476369826246,88.48769979176969,87.72984879929957
149,10,5,0.03,tanh,87.48257252322675,90.39846175025774,89.03932085770165,88.34896536684012
150,10,5,0.003,logistic,87.94562389881328,90.91062269594048,89.76594693393403,89.02751510139856
151,10,5,0.003,logistic,87.70302565380686,90.13433068126871,89.25608332212678,88.47198240711292
152,10,5,0.003,logistic,87.90883765392338,90.55224074932028,89.54667474189877,88.84051720228865
153,10,5,0.003,logistic,88.09979813150261,90.7188302056916,89.70437107110213,88.9849717227045
154,10,5,0.003,logistic,88.09983049951396,90.69958067200965,89.72372223812556,88.9963933900859
155,10,5,0.003,logistic,88.34972773107793,91.00580390607466,89.89495768519681,89.1854878674544
156,10,5,0.003,logistic,87.78381081544731,90.56389895023891,89.49346025888518,88.69354501153124
157,10,5,0.003,logistic,87.84269362274651,90.55884484969485,89.43735215440023,88.76610607964469
158,10,5,0.003,logistic,88.29812772633062,90.76761197574727,89.83468449853447,89.09865980481732
159,10,5,0.003,logistic,88.30558315827632,90.94048035012692,90.00479861075388,89.30132345185405
160,10,5,0.003,logistic,88.43039421001014,90.93158492231268,89.91240146856883,89.16726759719069
161,10,5,0.003,logistic,87.87221864375874,90.65680262802405,89.50199182032993,88.66744658190783
162,10,5,0.003,logistic,88.40830304226938,91.02957366408907,90.08345710689802,89.2740380861379
163,10,5,0.003,logistic,88.23218329789036,90.78008028511469,89.7965186016845,89.07385135364107
164,10,5,0.003,logistic,88.86387201256743,91.29638645033339,90.29665385697504,89.6465921142212
165,10,5,0.003,logistic,88.08511923835913,90.96449843467326,89.81269929784779,89.04625591799456
166,10,5,0.003,logistic,87.91624992852064,90.38709656212569,89.32804644713104,88.6710168692033
167,10,5,0.003,logistic,87.9161312458124,90.44416051734578,89.64927624438974,88.74757156037367
168,10,5,0.003,logistic,87.37977171920535,89.98057454812937,89.25283298930687,88.20834223229484
169,10,5,0.003,logistic,88.75360498726317,91.52310335180127,90.38933552357784,89.90458392322587
170,10,5,0.003,logistic,87.78405357553238,90.45839051466477,89.4018639321507,88.5719200515541
171,10,5,0.003,logistic,88.41569913286096,90.96560798677002,90.06420233871678,89.37261314095467
172,10,5,0.003,logistic,88.29082334510451,90.68132472100538,89.73294987369592,88.99489627089132
173,10,5,0.003,logistic,88.43032407931888,91.0622837779702,90.13832633748082,89.52120378430065
174,10,5,0.003,logistic,87.60772343907963,90.506886383411,89.38051344615467,88.69644642484909
175,10,5,0.003,relu,87.94548903209936,90.9709633903153,89.6545383184711,89.07638300701235
176,10,5,0.003,relu,87.96743454378907,91.07552801296262,89.6504342654364,89.10538329917583
177,10,5,0.003,relu,87.51212451758178,90.56523795277111,89.476373819507,88.61327349483426
178,10,5,0.003,relu,88.1434895521454,91.21309647053903,89.94883459491038,89.32452963107401
179,10,5,0.003,relu,88.3056748676418,90.89144270735561,89.77683931268822,89.04897658499955
180,10,5,0.003,relu,87.84239691597587,91.3178071243134,89.70602309112067,89.15518933779835
181,10,5,0.003,relu,87.68106935278004,90.61646556216816,89.41417829681984,88.83209988361523
182,10,5,0.003,relu,87.85753435594671,90.63341390004206,89.59875665213553,89.00295609199604
183,10,5,0.003,relu,88.28349738520413,90.9252365912488,89.9915074821204,89.3818656197492
184,10,5,0.003,relu,88.0706453426208,90.6391062955611,89.66905260196101,88.85209999847085
185,10,5,0.003,relu,89.01808400793664,91.6344074798997,90.54095158430162,89.98166925097186
186,10,5,0.003,relu,87.98953110619838,90.97886211262113,89.68513762961989,88.98615055826883
187,10,5,0.003,relu,87.27721906993757,90.37918400430335,89.10494663488112,88.42240778819892
188,10,5,0.003,relu,88.79034807480461,91.19918698249514,90.329268568084,89.55853849150061
189,10,5,0.003,relu,88.06277991586475,91.07263900672497,89.76937692602063,89.09755368777816
190,10,5,0.003,relu,88.57723169346198,91.39539038073646,90.24497601303709,89.57049223246318
191,10,5,0.003,relu,87.9016141927256,90.83413482773481,89.44571191788884,88.93081512783226
192,10,5,0.003,relu,87.42385695065282,90.67377573978591,89.30209514509559,88.62356370398317
193,10,5,0.003,relu,88.03389686041079,90.94477891981958,89.78375731579365,89.03962715560813
194,10,5,0.003,relu,87.47546235006867,90.45638506733233,89.24551543223711,88.47822892334062
195,10,5,0.003,relu,88.11452557666311,90.96780393792392,89.87247410805332,89.08356133538918
196,10,5,0.003,relu,88.04844088684035,90.9439487360648,89.8105476495506,89.10914998399136
197,10,5,0.003,relu,88.79047215218145,91.22900505043378,90.31824736814148,89.61722319993302
198,10,5,0.003,relu,87.98947176484425,90.9259604599306,89.67301515392822,89.04284715771249
199,10,5,0.003,relu,88.99602520820723,91.12227854390615,90.54697759717142,89.91716037410956
200,10,5,0.003,tanh,87.78401041818394,90.1571710954251,89.09667364243647,88.36764572195591
201,10,5,0.003,tanh,88.283389491833,90.95116006792591,90.05437401526049,89.34365952704819
202,10,5,0.003,tanh,88.25397236419192,90.94640536747156,89.93920479191866,89.29737511595262
203,10,5,0.003,tanh,88.57728564014755,91.05384996154315,90.0881439857803,89.43697106671034
204,10,5,0.003,tanh,87.69568890456938,90.41496108888249,89.36737091007944,88.51017418805218
205,10,5,0.003,tanh,88.22471707660753,91.22271218971628,89.9508253417109,89.34395735805319
206,10,5,0.003,tanh,88.2541881509342,91.04053019173064,90.00753869292579,89.27822753795593
207,10,5,0.003,tanh,88.07766920108196,90.71601588799456,89.79653977257452,88.99434720688211
208,10,5,0.003,tanh,87.29891642687365,90.49824777266807,89.16957421728875,88.41786998983524
209,10,5,0.003,tanh,87.88669253949706,90.69268730290648,89.68121219249525,88.90617295748392
210,10,5,0.003,tanh,87.87935579025958,90.80271383534624,89.67214347496153,89.03698363378085
211,10,5,0.003,tanh,88.34215901109252,91.15319872128198,90.1575298205418,89.4614598338967
212,10,5,0.003,tanh,88.0849951609823,90.8879900438204,89.91694458018242,89.05124172133588
213,10,5,0.003,tanh,88.01912625790183,90.84535974395855,89.52955262650968,88.97886532284765
214,10,5,0.003,tanh,87.98232382900628,90.6972820234589,89.636095582445,88.92031700932155
215,10,5,0.003,tanh,88.89314348415749,91.58532717058819,90.46885395095906,89.98921342201415
216,10,5,0.003,tanh,88.04836536148055,90.78486185582977,89.80560621283396,88.95822810134317
217,10,5,0.003,tanh,88.33484384052926,90.62103059825341,89.9129701476312,89.0928575700445
218,10,5,0.003,tanh,87.82778815352363,91.066294052702,89.58677417000742,88.95706041695215
219,10,5,0.003,tanh,88.81249318923096,91.48936452239319,90.31256866365254,89.73633872991232
220,10,5,0.003,tanh,88.92981104633915,91.40313145275152,90.5689245151978,89.90774626152532
221,10,5,0.003,tanh,88.584573837368,91.17091854934033,90.1432614025159,89.59465800545688
222,10,5,0.003,tanh,88.03379436170822,90.70112055489528,89.79601655114257,89.01115480486051
223,10,5,0.003,tanh,88.07027850515891,90.59342775499812,89.64740618800994,89.08240687677538
224,10,5,0.003,tanh,87.80579408981693,90.8452946937698,89.6960375419788,88.97093375164273
225,10,5,0.001,logistic,88.62127916222956,91.30719059804481,90.34870221105254,89.64741921363526
226,10,5,0.001,logistic,88.37172179478465,91.22696624738767,89.999890517239,89.33728209339147
227,10,5,0.001,logistic,88.81972743976583,91.25941622215616,90.4411571469074,89.65907500204096
228,10,5,0.001,logistic,88.38643845060803,91.16574879282295,89.96813667728686,89.39892656278352
229,10,5,0.001,logistic,88.80515643999347,91.07578321076942,90.24515160723088,89.57022623631777
230,10,5,0.001,logistic,88.96685084065122,91.42403558810412,90.46768995030808,89.85934139897414
231,10,5,0.001,logistic,88.77553970961577,91.39264889163708,90.5628612403211,89.79992963997347
232,10,5,0.001,logistic,88.5185484888994,90.96721107838844,90.173405937648,89.42354075888966
233,10,5,0.001,logistic,88.1878337276836,90.89679357349635,90.01675417390793,89.27826770111386
234,10,5,0.001,logistic,88.30561013161912,90.68168293062429,89.92160962246632,89.10636641478466
235,10,5,0.001,logistic,87.96770427721692,90.88402643622786,89.4617591561951,88.87625963367893
236,10,5,0.001,logistic,88.39357020244034,91.34440239933284,90.20545131611328,89.5624849879088
237,10,5,0.001,logistic,88.53313027800883,91.15732950545564,90.34131609006567,89.61780207739616
238,10,5,0.001,logistic,88.50391814777294,91.23271905029556,90.14964929264289,89.52810467555216
239,10,5,0.001,logistic,88.86372096184783,91.2604765351959,90.40854594966754,89.6989046276419
240,10,5,0.001,logistic,88.89328374553995,91.21340434719481,90.46938415334533,89.79005657698599
241,10,5,0.001,logistic,88.7757015496725,91.41490741643487,90.39185203048463,89.76071921388873
242,10,5,0.001,logistic,88.65094444462427,91.29624229929642,90.20707204426685,89.60546873296255
243,10,5,0.001,logistic,88.45249077241941,91.17287458667886,90.06541538213317,89.39210811934954
244,10,5,0.001,logistic,88.60668658378297,91.14879360552388,89.98980877476276,89.37529921941396
245,10,5,0.001,logistic,88.66549926039093,91.04784771263097,90.31830559101299,89.52005191740045
246,10,5,0.001,logistic,88.54797101120904,91.17280252870815,90.17219238355759,89.4828560701075
247,10,5,0.001,logistic,88.4966137665468,91.01388092995582,89.96201479177823,89.29375847603808
248,10,5,0.001,logistic,88.68753108677755,91.31247244800747,90.32832017868809,89.62494313754664
249,10,5,0.001,logistic,88.86388280190454,91.33081225195113,90.40179765208536,89.71755192818922
250,10,5,0.001,relu,88.7682892750752,91.44456148860807,90.34299682910569,89.77640809361598
251,10,5,0.001,relu,88.63619542078955,91.24567444562376,90.23856757949402,89.50952067499479
252,10,5,0.001,relu,88.1878822797006,91.20544882684503,89.95816237898077,89.28457734247068
253,10,5,0.001,relu,88.23217250855325,90.94554741542433,89.81216011110978,89.08406079819272
254,10,5,0.001,relu,88.21000042078416,91.11732489083394,89.9401336219745,89.31522721744398
255,10,5,0.001,relu,88.61400714901477,91.35858047234164,90.31898363836042,89.69394124706984
256,10,5,0.001,relu,88.93725568894773,91.66160133809015,90.62231738515054,89.98492925520483
257,10,5,0.001,relu,88.42307903944689,91.0116548572023,90.01007063577612,89.33116055361494
258,10,5,0.001,relu,88.36429873085028,91.22906039803948,89.96239499626897,89.31829366087791
259,10,5,0.001,relu,88.65080418324179,91.5943706070764,90.43648803218878,89.86896668553248
260,10,5,0.001,relu,88.72432812100456,91.37557224102301,90.27092416274431,89.54574631340424
261,10,5,0.001,relu,88.71683492637897,91.39008867399241,90.43926069579882,89.7614682615
262,10,5,0.001,relu,87.96770427721692,90.794219259222,89.42879862678517,88.86628909110122
263,10,5,0.001,relu,87.75470118391397,90.55534730933957,89.35905814283109,88.69708052971048
264,10,5,0.001,relu,88.48914754526396,91.13904572055773,90.08346485757193,89.43607684200214
265,10,5,0.001,relu,88.70951436114716,91.5049043825922,90.37122893345926,89.77018466970092
266,10,5,0.001,relu,88.33480607784938,91.28262862056388,90.05251840489592,89.38268815978239
267,10,5,0.001,relu,88.67997855079783,91.6102145072457,90.40529866546352,89.82974071646285
268,10,5,0.001,relu,89.02561496524214,91.51137371855678,90.61202385258159,89.93428614727318
269,10,5,0.001,relu,88.91526162524102,91.2251179956043,90.54420103164838,89.63730903869546
270,10,5,0.001,relu,88.29798746494815,91.05633577595023,90.12221323405558,89.42963125630202
271,10,5,0.001,relu,89.01079581071617,91.47862081341538,90.51803620429328,89.86452265433378
272,10,5,0.001,relu,87.72508445353625,90.51694099008165,89.4900056860458,88.72686264780945
273,10,5,0.001,relu,89.04031004239131,91.62871907786626,90.50998989961056,89.85087050722757
274,10,5,0.001,relu,88.66534820967134,91.41458896947755,90.33950239948929,89.74299608108043
275,10,5,0.001,tanh,88.1364333256729,90.80436440620423,89.7684605605647,89.02890246170692
276,10,5,0.001,tanh,88.23931504972266,91.16845574193165,90.08618793069458,89.37961218842945
277,10,5,0.001,tanh,87.99700272214976,90.45449613246502,89.56911343915591,88.83390878642409
278,10,5,0.001,tanh,88.04088295619206,90.57276313395576,89.76644567033685,88.96890385357074
279,10,5,0.001,tanh,88.59922036250015,91.3717601930872,90.42561898153153,89.80068556800398
280,10,5,0.001,tanh,88.4082760689266,90.98405576730346,90.2076864376701,89.38976080674544
281,10,5,0.001,tanh,88.76099028851768,91.40826470230067,90.26297721347676,89.59958666442188
282,10,5,0.001,tanh,88.62140863427491,91.31551016792527,90.23423293666512,89.62370627180833
283,10,5,0.001,tanh,88.31275267278853,90.89109498654607,90.01418066037576,89.23251692790576
284,10,5,0.001,tanh,88.15118774417618,90.95174845036958,89.85041041427138,89.19349469167406
285,10,5,0.001,tanh,88.36414768013069,90.97295393400195,90.06178766882783,89.40967912424023
286,10,5,0.001,tanh,88.34946339231864,91.16578060993294,89.88126035204249,89.3022436069231
287,10,5,0.001,tanh,88.80507551996514,91.30317841417573,90.53079984920629,89.75224000668113
288,10,5,0.001,tanh,88.31276346212566,91.00560752993516,90.14110283192079,89.39610316540225
289,10,5,0.001,tanh,88.459789758977,90.8725573122634,90.05990743383029,89.3075044803157
290,10,5,0.001,tanh,87.9235489150782,90.46278688285571,89.51975067349872,88.72638649696982
291,10,5,0.001,tanh,88.60666500510875,91.37749250229797,90.25481237958137,89.58720895977144
292,10,5,0.001,tanh,88.78302750957283,91.24626412562466,90.30871693818504,89.65772560429876
293,10,5,0.001,tanh,88.46720203357427,91.03159921414674,90.0336530841052,89.27590904423586
294,10,5,0.001,tanh,88.5845360746881,91.38742941743558,90.3695784036352,89.77926639028794
295,10,5,0.001,tanh,88.41563979150685,90.84618144364369,89.97538921819638,89.28000767882686
296,10,5,0.001,tanh,88.53324356604855,90.8036458597907,89.89288575369005,89.18246536747245
297,10,5,0.001,tanh,88.84913377806981,91.55927161276584,90.45722285683873,89.9000414915384
298,10,5,0.001,tanh,88.51846756887103,91.27239349230811,90.2425850856036,89.57474807366582
299,10,5,0.001,tanh,88.36416386413634,91.17914297452442,90.070264060248,89.40505556791545
300,10,6,0.3,logistic,87.26221110201212,89.63580915466966,88.43241381298044,87.65288397775706
301,10,6,0.3,logistic,84.50733728870432,88.70695969110707,85.32077359043969,84.62363110408825
302,10,6,0.3,logistic,85.46185915383543,89.13900345219758,87.22929482992926,86.34243707524092
303,10,6,0.3,logistic,84.72733187245709,88.73381824533378,87.56027087730004,86.18552655395033
304,10,6,0.3,logistic,85.57951148039415,88.65314419128745,87.06209897531035,86.19560929568252
305,10,6,0.3,logistic,85.79275733378215,88.920170795741,87.9811218415728,87.03768621871285
306,10,6,0.3,logistic,85.23481373827873,88.51706328116258,87.06315927039758,86.23268738359162
307,10,6,0.3,logistic,85.81509126160798,88.89570904651085,87.46344478657902,86.8706916072427
308,10,6,0.3,logistic,85.19770381327542,88.09249818549596,87.15026694325505,86.31620930410568
309,10,6,0.3,logistic,85.68980008437262,89.37105574372707,87.67334556612532,86.89824448120814
310,10,6,0.3,logistic,85.34446577136748,88.51798900698654,87.5780141857158,86.74797481721586
311,10,6,0.3,logistic,85.97648356082651,89.82458774814293,87.92010649813284,87.41629010427776
312,10,6,0.3,logistic,84.33790693333594,87.83398383164972,86.5702013742559,85.57260287070875
313,10,6,0.3,logistic,84.88942008391946,89.244595011653,87.15573094649918,86.34926622375431
314,10,6,0.3,logistic,85.63868020512689,88.58091628818056,87.34988583604976,86.67914272259574
315,10,6,0.3,logistic,85.68262517519184,89.13080764761506,87.43438119719089,86.7525692917144
316,10,6,0.3,logistic,84.07334159796555,87.25122370759509,86.47410543756241,85.40716410509842
317,10,6,0.3,logistic,84.30838191232368,88.90561503070661,86.74192921454788,85.89173673620424
318,10,6,0.3,logistic,87.46053530217156,90.13636323890036,89.12715875430676,88.46582681979143
319,10,6,0.3,logistic,85.653229626225,88.55785241068365,87.497373965382,86.80594490100107
320,10,6,0.3,logistic,86.81414611567678,89.79999726105848,88.16489207064441,87.74123918345515
321,10,6,0.3,logistic,85.33671363265111,89.1840882437686,87.72947204738746,86.79390487071952
322,10,6,0.3,logistic,83.77227054047026,87.11278369299636,86.19033677070937,85.1443418401678
323,10,6,0.3,logistic,86.33634032158699,88.90360890389036,87.75055651931115,86.91439418173485
324,10,6,0.3,logistic,86.38795651033995,89.62958632125361,88.08024444750903,87.4177471442154
325,10,6,0.3,relu,62.42932174990102,48.87380536062128,56.1077069441968,49.556122696490554
326,10,6,0.3,relu,59.07820758900393,45.29818649899576,50.114313685792965,43.50734138146402
327,10,6,0.3,relu,51.788979986858585,36.4113837137925,40.93686350715794,33.22513341718021
328,10,6,0.3,relu,46.3172000375469,32.621467941318805,38.45657329593706,29.116141917922917
329,10,6,0.3,relu,59.842497256811036,43.348185937791186,49.495684782157475,42.28483347390101
330,10,6,0.3,relu,60.07734336310111,43.519385617248155,49.208560282023186,42.80254668437653
331,10,6,0.3,relu,50.67981455287368,32.87663676658722,42.67760960955445,34.29982868573298
332,10,6,0.3,relu,55.30136236959737,38.765694520846196,47.14081131656263,40.09980334047547
333,10,6,0.3,relu,61.49698276187608,47.60024820117194,52.8153881959329,45.59014005096056
334,10,6,0.3,relu,57.14567007717613,39.332353885238206,45.80399023160675,37.83247673699651
335,10,6,0.3,relu,55.698933258239556,45.59759438915022,49.99966149411369,43.09374245563114
336,10,6,0.3,relu,65.02787964710237,58.46640864374806,61.59137801213376,55.84236088533674
337,10,6,0.3,relu,55.448178274375,37.696785657742,45.79864457051123,38.31021227047472
338,10,6,0.3,relu,60.34860887681922,47.35467391474778,51.7045246858037,45.77301917215289
339,10,6,0.3,relu,62.671364344046076,48.839271151236,55.3002385343128,48.832085933687665
340,10,6,0.3,relu,52.729281505673576,37.30499722665497,46.90794523003322,39.15561836417887
341,10,6,0.3,relu,61.2324713731913,40.36565592095673,48.200981124077025,41.00299427782715
342,10,6,0.3,relu,53.309877314447675,36.97198813832775,43.89548776955928,35.07953978220174
343,10,6,0.3,relu,62.16562495616833,49.42345116655867,53.4172010456433,46.814853935176544
344,10,6,0.3,relu,46.24239756333611,32.15555571602772,38.74028305515876,30.886355031974517
345,10,6,0.3,relu,55.719557076132794,39.29242778266919,47.19414596419137,38.9033496708168
346,10,6,0.3,relu,54.50137078528032,39.593672223113664,46.01816847406425,38.720663918652505
347,10,6,0.3,relu,67.22018123928486,53.38840773636214,58.39420867556442,52.41962398029699
348,10,6,0.3,relu,48.21231473359509,32.134268957238035,39.98758205312829,32.81660179263331
349,10,6,0.3,relu,65.95420897435483,52.51493432793167,58.3767517830694,51.289890634057755
350,10,6,0.3,tanh,82.72106542546132,81.22734367191944,80.30076674733306,78.63962944431081
351,10,6,0.3,tanh,84.73417231218731,86.30904997870526,85.39383645673466,84.79253324303926
352,10,6,0.3,tanh,84.70489005126014,86.70356620574125,85.48186149919351,84.7521252157997
353,10,6,0.3,tanh,81.41402354880721,84.93206692122834,81.99767945557865,81.09494042155751
354,10,6,0.3,tanh,82.30982444669583,85.43180137739863,83.80756128128726,82.50916496917272
355,10,6,0.3,tanh,80.24507439787406,82.80991138761712,80.57746079496602,78.90646768304717
356,10,6,0.3,tanh,82.06741501508888,85.4827583928475,83.20790656050772,81.81826090742742
